"ID","target"
1748,0.030824
1752,0.095662
1753,0.086492
1754,0.061880
1755,0.016069
1758,0.005233
1759,0.017091
1760,0.011548
1761,0.111397
1763,0.428820
1767,0.039295
1768,0.008837
1769,0.153095
1771,0.106304
1776,0.159087
1780,0.046446
1785,0.014111
1786,0.129011
1788,0.088202
1792,0.060974
1793,0.096365
1794,0.010113
1796,0.504797
1797,0.142594
1798,0.029012
1799,0.163006
1800,0.273077
1802,0.048650
1803,0.063541
1807,0.164159
1809,0.050401
1814,0.102635
1815,0.165721
1816,0.039149
1818,0.100117
1819,0.091088
1823,0.048987
1825,0.014066
1828,0.040421
1829,0.128518
1830,0.059036
1831,0.061959
1832,0.008363
1835,0.098512
1837,0.028671
1838,0.048337
1841,0.504691
1845,0.212129
1847,0.191131
1849,0.173365
1851,0.858389
1852,0.238098
1854,0.561612
1855,0.020665
1857,0.043612
1859,0.298373
1861,0.023224
1862,0.006971
1863,0.760128
1864,0.310242
1867,0.053009
1868,0.172837
1871,0.740241
1872,0.392478
1874,0.054424
1875,0.100711
1879,0.316516
1884,0.063081
1885,0.192795
1886,0.389921
1888,0.011099
1889,0.706533
1893,0.727912
1898,0.040408
1901,0.025299
1902,0.043605
1906,0.027859
1907,0.168620
1908,0.073735
1909,0.011211
1910,0.026311
1911,0.065680
1916,0.057464
1917,0.142496
1920,0.292888
1921,0.012449
1924,0.010425
1927,0.011148
1929,0.060916
1931,0.019020
1933,0.006358
1938,0.173145
1939,0.169132
1941,0.295252
1947,0.007350
1948,0.122985
1949,0.288767
1950,0.091810
1951,0.074842
1954,0.043378
1955,0.054768
1957,0.057985
1959,0.023555
1962,0.215179
1963,0.161345
1965,0.071082
1967,0.113562
1968,0.007763
1970,0.048807
1972,0.007936
1973,0.276832
1977,0.108682
1980,0.104165
1981,0.015680
1984,0.014228
1985,0.038141
1986,0.010972
1987,0.015176
1988,0.007902
1993,0.367443
1997,0.012766
1998,0.013134
2002,0.427234
2003,0.066835
2004,0.020964
2005,0.044813
2007,0.072031
2009,0.025647
2010,0.025654
2011,0.747771
2012,0.092115
2013,0.194467
2019,0.036640
2023,0.144365
2024,0.049422
2026,0.063719
2029,0.013128
2030,0.506272
2031,0.357795
2032,0.668190
2033,0.007458
2034,0.098084
2037,0.219062
2038,0.046033
2039,0.013285
2040,0.034597
2046,0.035899
2047,0.019060
2049,0.027965
2050,0.004813
2052,0.048345
2053,0.027233
2054,0.211427
2056,0.114751
2058,0.544691
2059,0.074653
2060,0.047230
2063,0.082096
2066,0.661489
2067,0.598366
2070,0.008906
2071,0.067767
2072,0.012985
2073,0.027613
2076,0.004289
2078,0.915546
2079,0.021696
2081,0.043424
2083,0.146282
2084,0.030131
2086,0.462024
2089,0.008690
2092,0.251237
2093,0.032539
2098,0.022492
2100,0.013671
2103,0.598483
2105,0.579570
2108,0.701356
2110,0.040116
2111,0.017034
2113,0.020734
2116,0.162473
2118,0.571489
2122,0.029205
2123,0.022411
2126,0.428438
2129,0.026712
2132,0.073029
2133,0.333280
2134,0.030669
2136,0.115347
2137,0.015916
2139,0.048744
2141,0.060805
2147,0.093839
2152,0.090915
2153,0.076294
2155,0.053956
2156,0.020056
2160,0.003927
2161,0.263753
2162,0.033657
2163,0.791321
2166,0.014326
2173,0.024974
2174,0.050182
2175,0.070993
2180,0.329295
2182,0.247713
2185,0.092913
2187,0.055047
2188,0.368513
2190,0.020249
2191,0.173018
2192,0.119721
2194,0.657657
2196,0.037537
2197,0.104921
2203,0.012281
2206,0.020422
2208,0.051585
2213,0.227496
2215,0.036494
2218,0.208584
2219,0.044425
2220,0.525116
2221,0.028739
2223,0.118059
2224,0.239265
2225,0.101310
2228,0.070443
2229,0.295650
2234,0.124805
2235,0.119553
2236,0.058186
2237,0.005685
2238,0.376390
2240,0.125766
2242,0.050372
2245,0.021560
2248,0.157079
2250,0.923605
2251,0.147959
2253,0.097874
2257,0.138329
2260,0.446767
2261,0.012273
2262,0.066365
2263,0.067862
2264,0.011593
2266,0.249640
2267,0.029479
2270,0.078585
2272,0.041963
2278,0.022438
2279,0.021526
2280,0.012024
2281,0.126590
2283,0.035941
2284,0.036414
2287,0.772112
2289,0.110334
2290,0.063645
2292,0.215725
2295,0.013044
2297,0.060022
2298,0.311264
2300,0.208468
2301,0.023995
2303,0.050376
2305,0.071302
2307,0.042320
2308,0.896249
2309,0.028673
2311,0.036645
2312,0.024467
2313,0.174117
2320,0.030488
2321,0.451947
2324,0.046368
2326,0.012521
2328,0.675534
2329,0.020234
2332,0.353934
2335,0.053827
2337,0.470214
2340,0.354511
2344,0.036431
2345,0.091795
2347,0.108874
2350,0.035738
2351,0.008272
2352,0.096649
2353,0.261809
2355,0.140287
2356,0.073380
2365,0.346244
2371,0.280957
2372,0.002711
2374,0.074215
2376,0.053272
2383,0.126550
2384,0.011830
2385,0.118757
2386,0.056703
2387,0.225219
2389,0.021673
2390,0.050714
2391,0.512566
2393,0.562781
2395,0.015352
2396,0.004923
2400,0.007356
2402,0.015136
2404,0.190991
2407,0.025065
2409,0.187849
2410,0.054071
2412,0.433032
2413,0.579382
2415,0.171095
2416,0.072068
2417,0.008900
2418,0.055094
2420,0.230008
2422,0.021915
2424,0.151518
2425,0.192492
2427,0.023917
2428,0.069424
2429,0.550293
2433,0.069878
2434,0.768192
2435,0.042230
2437,0.297338
2439,0.755854
2440,0.005453
2441,0.013197
2443,0.015416
2444,0.659555
2446,0.063767
2447,0.006354
2449,0.163305
2452,0.076164
2454,0.129290
2455,0.028050
2456,0.146381
2458,0.051000
2459,0.075209
2466,0.060644
2467,0.268153
2469,0.019406
2471,0.004722
2473,0.072294
2474,0.105453
2476,0.028712
2479,0.022288
2481,0.076767
2485,0.164955
2486,0.060563
2491,0.008526
2492,0.420156
2494,0.058326
2495,0.039288
2496,0.532533
2497,0.168199
2499,0.149924
2501,0.026944
2502,0.065764
2505,0.202914
2515,0.268218
2517,0.018422
2518,0.038695
2520,0.029077
2521,0.040749
2524,0.006557
2525,0.025408
2526,0.065453
2527,0.530477
2528,0.036075
2529,0.062179
2532,0.276531
2535,0.056049
2536,0.006089
2541,0.012403
2542,0.006596
2543,0.344465
2544,0.101040
2545,0.008104
2547,0.175437
2562,0.013060
2563,0.368468
2566,0.261974
2568,0.136790
2571,0.278317
2574,0.027092
2580,0.017433
2581,0.747457
2583,0.258769
2584,0.129583
2585,0.027213
2587,0.090228
2588,0.058555
2589,0.290244
2591,0.075006
2592,0.232270
2596,0.075645
2598,0.134798
2599,0.006891
2600,0.244136
2604,0.041816
2607,0.336847
2610,0.357320
2611,0.017173
2612,0.094209
2614,0.222537
2615,0.130048
2617,0.972315
2618,0.060117
2619,0.051558
2621,0.151294
2622,0.075063
2623,0.009707
2625,0.298757
2630,0.028990
2633,0.343164
2636,0.235397
2637,0.014783
2639,0.032673
2641,0.224898
2643,0.019884
2644,0.781061
2645,0.049220
2649,0.172673
2652,0.021614
2654,0.873413
2655,0.040485
2656,0.202347
2662,0.231566
2664,0.110005
2666,0.143020
2668,0.044879
2671,0.036485
2673,0.070362
2676,0.174811
2678,0.002985
2679,0.024935
2680,0.007718
2683,0.029301
2684,0.090828
2686,0.069716
2687,0.011547
2690,0.017352
2691,0.166322
2692,0.079564
2694,0.118851
2695,0.217118
2706,0.113030
2707,0.011205
2708,0.830134
2711,0.104624
2712,0.019108
2713,0.046645
2714,0.189523
2715,0.027452
2717,0.017978
2718,0.026884
2719,0.083911
2721,0.659336
2724,0.004454
2725,0.185659
2728,0.031650
2729,0.275902
2733,0.083680
2734,0.012711
2737,0.030162
2738,0.461733
2740,0.008630
2746,0.008643
2747,0.039623
2749,0.144914
2750,0.059793
2755,0.029383
2756,0.073411
2760,0.149488
2761,0.033326
2762,0.534196
2763,0.157076
2766,0.103490
2767,0.063442
2770,0.533741
2771,0.031548
2775,0.019287
2776,0.074668
2780,0.071510
2782,0.045675
2783,0.005161
2786,0.315028
2787,0.718627
2788,0.008366
2790,0.046879
2793,0.177125
2798,0.022824
2804,0.017518
2805,0.006995
2809,0.295370
2810,0.389154
2812,0.094233
2813,0.053191
2815,0.038108
2816,0.020748
2818,0.203677
2820,0.151460
2822,0.141392
2823,0.022047
2825,0.010463
2826,0.080604
2829,0.012611
2832,0.590229
2834,0.113928
2835,0.012693
2838,0.095091
2839,0.006916
2842,0.390290
2844,0.039641
2847,0.084737
2849,0.024088
2854,0.042076
2857,0.009718
2860,0.172077
2868,0.019981
2869,0.021001
2870,0.003638
2875,0.018630
2877,0.074985
2878,0.545302
2880,0.068936
2883,0.767365
2885,0.061553
2886,0.081186
2887,0.156949
2893,0.094228
2899,0.055169
2901,0.063034
2902,0.127446
2904,0.059105
2905,0.034514
2906,0.002071
2907,0.021327
2908,0.701460
2909,0.020630
2910,0.027834
2923,0.101915
2924,0.300418
2925,0.078909
2927,0.008640
2929,0.052730
2930,0.023989
2933,0.023867
2936,0.017797
2937,0.193491
2938,0.264265
2939,0.021279
2940,0.089226
2943,0.012083
2945,0.271036
2946,0.818645
2947,0.044818
2948,0.380910
2949,0.114645
2951,0.388005
2952,0.030659
2953,0.018343
2954,0.017676
2958,0.035890
2960,0.038842
2964,0.065135
2965,0.847284
2968,0.159509
2969,0.059602
2970,0.030020
2971,0.027308
2972,0.269234
2979,0.014023
2981,0.044187
2983,0.047084
2984,0.003659
2985,0.521669
2987,0.079041
2988,0.056017
2989,0.226352
2991,0.012940
2992,0.677401
2993,0.244370
2994,0.087650
2995,0.105733
2996,0.265918
2998,0.019723
2999,0.089564
3004,0.037225
3005,0.022740
3008,0.016291
3010,0.076541
3012,0.297566
3017,0.090754
3018,0.650625
3019,0.057918
3020,0.293151
3022,0.047680
3024,0.024158
3028,0.155997
3032,0.206655
3036,0.362721
3042,0.042737
3044,0.014018
3045,0.050458
3046,0.413923
3052,0.065049
3055,0.184265
3057,0.004641
3060,0.757529
3061,0.012271
3064,0.107980
3065,0.010303
3070,0.092412
3071,0.063606
3072,0.034329
3073,0.027608
3076,0.007663
3080,0.647642
3081,0.081198
3082,0.021690
3087,0.143268
3089,0.028791
3094,0.081110
3097,0.180635
3099,0.022174
3100,0.457869
3101,0.151139
3104,0.055951
3105,0.102525
3107,0.015479
3109,0.921470
3113,0.417498
3116,0.066825
3117,0.023663
3120,0.142322
3121,0.040827
3124,0.063887
3128,0.043803
3130,0.021608
3131,0.136470
3132,0.111191
3134,0.113202
3136,0.658011
3137,0.725528
3138,0.148762
3140,0.022774
3141,0.010052
3146,0.628484
3147,0.257258
3149,0.077762
3152,0.172581
3155,0.017350
3156,0.023233
3157,0.030547
3159,0.027054
3160,0.214878
3162,0.006929
3172,0.008925
3174,0.024605
3178,0.019746
3179,0.065458
3180,0.031829
3181,0.036992
3182,0.095967
3183,0.097239
3184,0.131807
3185,0.103049
3187,0.021521
3189,0.047302
3191,0.143366
3192,0.203341
3194,0.013846
3196,0.041385
3197,0.005312
3198,0.043826
3199,0.117396
3201,0.094605
3205,0.034068
3207,0.145007
3208,0.030753
3210,0.151084
3211,0.050050
3213,0.003491
3214,0.029253
3216,0.559736
3217,0.024675
3218,0.313466
3219,0.056566
3220,0.221196
3222,0.062642
3228,0.159447
3229,0.109684
3230,0.029357
3231,0.016480
3235,0.023914
3236,0.076590
3241,0.015794
3244,0.086126
3245,0.007066
3246,0.019919
3251,0.011265
3253,0.720519
3254,0.006249
3259,0.127388
3260,0.030237
3261,0.022501
3262,0.323457
3264,0.040349
3266,0.281558
3268,0.296603
3270,0.362010
3271,0.016627
3272,0.012624
3276,0.031482
3279,0.184955
3280,0.505510
3282,0.653601
3283,0.045531
3285,0.226303
3290,0.055857
3291,0.205117
3292,0.030900
3294,0.577262
3298,0.008420
3300,0.156604
3302,0.006080
3303,0.020544
3304,0.056996
3305,0.007318
3306,0.730630
3307,0.152721
3308,0.125233
3309,0.031208
3310,0.012133
3311,0.017442
3313,0.057088
3316,0.029273
3317,0.024532
3319,0.082142
3324,0.349839
3331,0.019802
3332,0.312117
3333,0.217709
3335,0.033049
3337,0.026304
3339,0.009780
3340,0.869741
3342,0.021617
3347,0.330798
3349,0.049002
3350,0.074867
3354,0.049451
3355,0.645128
3356,0.045468
3357,0.672734
3361,0.008349
3363,0.039562
3364,0.014628
3366,0.272879
3368,0.038557
3373,0.044781
3374,0.023817
3375,0.010471
3377,0.064856
3379,0.535202
3380,0.019740
3382,0.154615
3383,0.020285
3387,0.174343
3388,0.419647
3389,0.040735
3391,0.003873
3397,0.802226
3398,0.082202
3399,0.058777
3408,0.191724
3410,0.133841
3411,0.390019
3413,0.039832
3415,0.097531
3417,0.097472
3418,0.065383
3419,0.150023
3421,0.017235
3422,0.008512
3424,0.033561
3425,0.254724
3426,0.259908
3427,0.030758
3428,0.233383
3431,0.106109
3434,0.383274
3435,0.168363
3436,0.328846
3437,0.145450
3440,0.047767
3441,0.018794
3443,0.698168
3444,0.528134
3447,0.017478
3448,0.404967
3451,0.031821
3454,0.110185
3455,0.068571
3456,0.053755
3461,0.394734
3464,0.139047
3466,0.157983
3470,0.036564
3471,0.321538
3473,0.815769
3474,0.104340
3476,0.026431
3481,0.235414
3486,0.009496
3487,0.011605
3496,0.262565
3499,0.682850
3503,0.037430
3504,0.048167
3508,0.050029
3509,0.072240
3512,0.027990
3514,0.021206
3516,0.502478
3517,0.059654
3518,0.036458
3519,0.607024
3520,0.033761
3521,0.055517
3522,0.166969
3523,0.052152
3524,0.361231
3525,0.242993
3527,0.042054
3528,0.013540
3533,0.234843
3534,0.097568
3537,0.107157
3539,0.209274
3540,0.017243
3541,0.021366
3542,0.163987
3543,0.029679
3544,0.028546
3545,0.030280
3546,0.051156
3547,0.049115
3550,0.015592
3551,0.234261
3554,0.034957
3556,0.336521
3559,0.035521
3561,0.013798
3562,0.049397
3563,0.375901
3565,0.103137
3566,0.079353
3567,0.018400
3568,0.166252
3569,0.008540
3573,0.021450
3576,0.029099
3578,0.010530
3579,0.153850
3581,0.030541
3584,0.041749
3586,0.020286
3591,0.027900
3592,0.822942
3594,0.147669
3596,0.050691
3600,0.066147
3603,0.014329
3604,0.015686
3606,0.007998
3607,0.017279
3609,0.198849
3610,0.033404
3611,0.023483
3612,0.704598
3614,0.208936
3615,0.088614
3616,0.010949
3617,0.015266
3619,0.009204
3620,0.109009
3621,0.009865
3622,0.145203
3624,0.325634
3625,0.009885
3626,0.005835
3627,0.116964
3628,0.234509
3629,0.006868
3631,0.741803
3632,0.313638
3634,0.483317
3636,0.026177
3638,0.047256
3639,0.535496
3640,0.032827
3641,0.060266
3642,0.044802
3646,0.830681
3650,0.030576
3651,0.011316
3654,0.063056
3656,0.210133
3661,0.035868
3662,0.305030
3663,0.653153
3664,0.226387
3665,0.024974
3666,0.087980
3667,0.014360
3668,0.079866
3669,0.324697
3670,0.071823
3671,0.092165
3673,0.048111
3675,0.362680
3676,0.299186
3677,0.006054
3683,0.016144
3688,0.097791
3689,0.033104
3690,0.583961
3692,0.026696
3693,0.021225
3694,0.036170
3695,0.333755
3699,0.061821
3700,0.028310
3704,0.012498
3705,0.100400
3706,0.280768
3708,0.162802
3711,0.004224
3712,0.391953
3715,0.080648
3716,0.840321
3719,0.025446
3722,0.176747
